date,RET,VOL_CHANGE,BA_SPREAD,ILLIQUIDITY,sprtrn,TURNOVER,DJI_Return,day_of_week,day_of_month,month,is_month_start,is_month_end,year,week,RET_ema_12,RET_ema_26,RET_cumulative_sum,RET_cumulative_product,RET_skew_10,RET_kurtosis_10,RET_entropy_10,RSI,OBV
2001-04-06,-0.013416,-0.284235458,0.000485673,-1.11e-10,-0.019984,17.00123218,-0.0128009,4,6,4,0,0,2001,14,-0.0021723694246096373,0.0005949280230284973,1.6837430000000029,0.0,0.8755626080129806,-0.10538005461178608,2.3025850929940455,46.44592652657234,11.504762623692127
2001-04-09,-0.002428,-0.172567021,-0.000486855,-2.42e-11,0.008117,14.06738019,0.005521402,0,9,4,0,0,2001,15,-0.002211697205438924,0.0003710074287300901,1.6813150000000028,-0.0,0.7576805428458303,0.08923722459315694,2.3025850929940455,52.567293480834074,11.502866457265378
2001-04-10,0.073028,0.696167981,0.000453721,4.01e-10,0.027066,23.86063987,0.026164135,1,10,4,0,0,2001,15,0.009363640826167063,0.005753006878453787,1.7543430000000029,-0.0,0.870587683355894,-0.023954789876591626,2.3025850929940455,53.20685833167118,11.555396508439715
2001-04-11,-0.010889,-0.246116616,0.000458716,-8.01e-11,-0.002131,17.98813993,-0.008836267,2,11,4,0,0,2001,15,0.006247849929833669,0.004520265628197951,1.743454000000003,0.0,0.7937155265323846,0.0766046795862323,2.3025850929940455,44.81499870713359,11.576049876504587
2001-04-12,0.02844,-0.134848438,0.00044603,2.35e-10,0.015104,15.56246736,0.011331807,3,12,4,0,0,2001,15,0.009662026863705413,0.006292097803886992,1.771894000000003,0.0,0.6853842447845876,-0.28748982701913917,2.3025850929940455,47.93787332918687,11.570746422286485
2001-04-16,-0.043711,-0.04597413,0.000466418,-3.96e-10,-0.003228,14.84699646,0.00312228,0,16,4,0,0,2001,16,0.0014507919615968877,0.0025881646332286965,1.728183000000003,-0.0,0.6883740204434313,-0.5203780550597459,2.3025850929940455,50.57772263865468,11.574063501740115
2001-04-17,-0.048508,1.39789135,0.000490196,-1.93e-10,0.010282,35.60148438,0.005726294,1,17,4,0,0,2001,16,-0.006235176032494942,-0.00119673645071417,1.679675000000003,0.0,0.6972149262090966,-0.7280250922508783,2.3025850929940455,43.05333525054909,11.567357816934164
2001-04-18,0.117157,0.658921988,0.000438789,2.51e-10,0.03889,59.06008524,0.039063339,2,18,4,0,0,2001,16,0.012748235664811973,0.007570206990079471,1.7968320000000029,0.0,0.7132185283089998,-0.7111665446110952,2.3025850929940455,59.30073152033113,11.676518128076184
2001-04-19,0.128565,0.644950703,0.000388802,1.48e-10,0.012551,97.15092875,0.007336203,3,19,4,0,0,2001,16,0.030566199408687055,0.016532784250073585,1.925397000000003,0.0,0.3755920830823996,-1.3221166470910595,2.3025850929940455,57.40030437389236,11.683875725696009
2001-04-20,-0.026439,-0.628893942,0.000399361,-8.45e-11,-0.008551,36.05329817,-0.010647413,4,20,4,0,0,2001,16,0.021796168730427508,0.013349689120438504,1.8989580000000028,-0.0,0.806636861812766,-0.8318533500066729,2.3025850929940455,49.65678161233991,11.781356802281776
2001-04-23,-0.03155,-0.222109092,0.001649485,-1.34e-10,-0.01498,28.04553285,-0.004500928,0,23,4,0,0,2001,17,0.013589065848823275,0.010023786222628244,1.8674080000000028,0.0,0.8146903548919511,-0.8982402415214098,2.3025850929940455,49.44379686810138,11.782492001850988
2001-04-24,-0.009072,-0.301979735,0.000416146,-5.56e-11,-0.012161,19.57635027,-0.007395454,1,24,4,0,0,2001,17,0.010102748025927385,0.008609283539470595,1.8583360000000029,-0.0,0.8369707665954009,-0.897246001704012,2.3025850929940455,53.09801903424008,11.775704101367658
2001-04-25,0.028714,-0.117533028,0.000404531,1.94e-10,0.015941,17.27548255,0.016343485,2,25,4,0,0,2001,17,0.012966017560400094,0.010098521795806108,1.8870500000000028,-0.0,1.1188186893796694,0.03117556580231654,2.3025850929940455,53.73179552676202,11.77126299837165
2001-04-26,-0.001214,1.401533709,0.000405022,-3.42e-12,0.004696,41.4876537,0.006319826,3,26,4,0,0,2001,17,0.010784476397261619,0.009260557218338988,1.8858360000000027,0.0,1.0854306367335256,0.013632679171084508,2.3025850929940455,45.520189547317884,11.729317897528698
2001-04-27,0.061158,-0.417020161,0.000763359,2.78e-10,0.01501,24.18646567,0.011007889,4,27,4,0,0,2001,17,0.01853424925922137,0.013104812239202767,1.9469940000000028,0.0,0.866670389643826,-0.657047048314034,2.3025850929940455,54.80261208928503,11.703307516046806
2001-04-30,-0.027099,0.067137285,0.001569243,-1.19e-10,-0.002865,25.8102793,-0.006945396,0,30,4,0,1,2001,18,0.011513749373187311,0.010126752073335896,1.9198950000000028,-0.0,0.9106251703797342,-0.5787875349985256,2.3025850929940455,48.55498507015097,11.697382180684562
2001-05-01,0.017262,-0.131050767,0.001156961,8.57e-11,0.01359,22.42782239,0.015218498,1,1,5,1,0,2001,18,0.012398095623466186,0.010655288956792497,1.9371570000000027,-0.0,0.9308243896487745,-0.4552439982951176,2.3025850929940455,46.61023336785952,11.691568637609675
2001-05-02,0.025453,-0.137167789,0.000376081,1.43e-10,0.000782,19.35144759,-0.001987473,2,2,5,0,0,2001,18,0.014406542450625235,0.011751415700733793,1.9626100000000026,-0.0,1.396090248336828,2.139216554760573,2.3025850929940455,52.433057771564926,11.690445096249977
2001-05-03,-0.061301,-0.170666724,0.000400641,-4.42e-10,-0.014873,16.04879942,-0.007357879,3,3,5,0,0,2001,18,0.0027592282274521204,0.0063401256488275866,1.9013090000000026,0.0,0.17141423406755407,-0.2903315467276885,2.3025850929940455,44.35067477649091,11.705251117223874
2001-05-04,0.031651,-0.080656045,0.00038835,2.4e-10,0.01444,14.64944431,0.014318315,4,4,5,0,0,2001,18,0.007204116192459487,0.008215005230395913,1.9329600000000027,0.0,-0.2838966738188052,-0.3457918219279407,2.3025850929940455,54.62307254399656,11.697753976529034
2001-05-07,-0.03068,-0.024044821,0.000400641,-2.46e-10,-0.002447,14.29720104,-0.001467442,0,7,5,0,0,2001,19,0.001375790624388796,0.005333893731848068,1.9022800000000026,-0.0,-0.2860455793037957,-0.3189671175792123,2.3025850929940455,51.021547150004935,11.699252714266786
2001-05-08,-0.015625,0.167441341,0.000407,-1.09e-10,-0.001828,16.69114356,-0.004724221,1,8,5,0,0,2001,19,-0.0012397156255171727,0.003781383085044508,1.8866550000000026,0.0,-0.2259474151752386,-0.4688203175281563,2.3025850929940455,40.80441780195793,11.701773543655541
2001-05-09,-0.024013,0.026330023,0.000417014,-1.67e-10,-0.004488,17.13062176,-0.001518747,2,9,5,0,0,2001,19,-0.00474329783697607,0.0017225398935597298,1.8626420000000026,-0.0,0.20973139362481097,-0.368366150239869,2.3025850929940455,39.389096594006965,11.701552687422618
2001-05-10,-0.040867,-0.120241392,0.000434783,-3.38e-10,-0.000287,15.07081195,0.003999267,3,10,5,0,0,2001,19,-0.01030079047744129,-0.0014322408392965465,1.8217750000000026,0.0,0.42864263529844443,-0.7480479848889772,2.3025850929940455,48.75795860321133,11.703579235843385
2001-05-11,-0.006522,-0.303492736,0.000437637,-7.79e-11,-0.007577,10.49693,-0.008169318,4,11,5,0,0,2001,19,-0.009719438096296476,-0.0018092600363856912,1.8152530000000027,-0.0,0.17301802544908715,-0.8450727433220757,2.3025850929940455,52.051300544871594,11.693155777825465
2001-05-14,0.019256,0.518006534,0.000429369,1.49e-10,0.002609,15.93440833,0.00517687,0,14,5,0,0,2001,20,-0.005261678389173942,-0.0002488704040608254,1.8345090000000026,-0.0,-0.23870010103776718,-1.130370879005664,2.3025850929940455,52.30927754372694,11.706508950258918
2001-05-15,-0.004723,-0.230050661,0.001294219,-4.76e-11,0.000416,12.26868716,-0.000400866,1,15,5,0,0,2001,20,-0.005178804790839489,-0.0005802874111674308,1.8297860000000026,0.0,-0.08290741384770994,-0.7739178538101551,2.3025850929940455,47.211468697095306,11.712025335059037
2001-05-16,0.039698,0.383272841,0.000414934,2.78e-10,0.028453,16.97094174,0.031541539,2,16,5,0,0,2001,20,0.001725319023135817,0.0024032894341042303,1.8694840000000026,0.0,0.1030206439410655,-0.7279241827199431,2.3025850929940455,53.33138991397927,11.729050697929098
2001-05-17,-0.02283,0.018598408,0.000424628,-1.61e-10,0.002724,17.28657424,0.002911946,3,17,5,0,0,2001,20,-0.0020524223650389244,0.0005341568834298431,1.8466540000000027,-0.0,0.5874705925507437,-0.9092072406950251,2.3025850929940455,43.16274662403085,11.727887776673674
2001-05-18,-0.000849,-0.518713623,0.000424989,-1.24e-11,0.002693,8.319792678,0.004725944,4,18,5,0,0,2001,20,-0.0018672804627252438,0.0004317008179905955,1.8458050000000026,0.0,0.8522381046716255,0.5580352052924208,2.3025850929940455,52.39543143317066,11.716485932526512
2001-05-21,0.001275,1.895646014,0.000848896,6.44e-12,0.016154,24.09117451,0.003201249,0,21,5,0,0,2001,21,-0.0013838526992290523,0.0004941674240653662,1.8470800000000025,0.0,0.593855966170741,0.6875666158012683,2.3025850929940455,48.41926036374711,11.720512284660247
2001-05-22,-0.002547,-0.11374613,0.000851064,-1.45e-11,-0.002628,21.35089665,-0.007115916,1,22,5,0,0,2001,21,-0.0015627984378091982,0.0002688957630234872,1.8445330000000024,-0.0,0.41104105402631635,0.7338545177151973,2.3025850929940455,47.207327971403046,11.720947022369106
2001-05-23,-0.011489,-0.316610516,0.000430478,-9.71e-11,-0.015526,14.59097824,-0.013478478,2,23,5,0,0,2001,21,-0.003089906370453937,-0.0006020594786819562,1.8330440000000023,0.0,0.3469074172368998,1.3029598986361333,2.3025850929940455,55.880991735537194,11.723778153603178
2001-05-24,-0.001291,-0.032812007,0.000431034,-1.13e-11,0.003196,14.11221897,0.001522682,3,24,5,0,0,2001,21,-0.0028131515442302545,-0.0006530921098907002,1.8317530000000024,-0.0,1.3053254892229726,2.3932403537424927,2.3025850929940455,45.16619417395949,11.723443536755791
2001-05-25,-0.018966,-0.41832882,0.000439367,-2.91e-10,-0.011816,8.208671062,-0.010523771,4,25,5,0,0,2001,21,-0.005298205152810215,-0.002009603805454352,1.8127870000000024,0.0,1.181378037372492,1.763173745147386,2.3025850929940455,51.97811476240333,11.730837498649292
2001-05-29,-0.056678,2.247017904,0.000465766,-2.84e-10,-0.007794,26.65370191,0.003068459,1,29,5,0,0,2001,22,-0.013202788975454799,-0.006059114634679955,1.7561090000000024,-0.0,-0.12224635895797129,2.717276076057718,2.3025850929940455,43.560253116107766,11.646097959453645
2001-05-30,-0.078714,0.503260056,0.000505561,-2.85e-10,-0.015655,40.06744541,-0.015082697,2,30,5,0,0,2001,22,-0.02328143682538483,-0.011440957995074033,1.6773950000000024,0.0,-0.5873503610579129,1.0272223541177385,2.3025850929940455,41.771687299748805,11.635008120859629
2001-05-31,0.008595,-0.430420696,0.000501253,5.41e-11,0.006202,22.82158769,0.003614649,3,31,5,0,1,2001,22,-0.01837736962147947,-0.009956812958401883,1.6859900000000023,0.0,-1.4589168018988847,1.3345026934822743,2.3025850929940455,56.13900955690705,11.597428520312565
2001-06-01,0.047118,0.049747158,0.000957396,2.7e-10,0.003862,23.95689682,0.00719118,4,1,6,1,0,2001,22,-0.008301158910482628,-0.005729049035557299,1.7331080000000023,0.0,-0.6130784584842964,1.1081821757830153,2.3025850929940455,56.58922727674754,11.5993449300802
2001-06-04,-0.01101,-0.392994422,0.001936108,-1.05e-10,0.005108,14.54197001,0.006470129,0,4,6,0,0,2001,23,-0.008717903693485301,-0.006120230588478981,1.7220980000000023,-0.0,-0.517197269547807,1.1231791122122772,2.3025850929940455,46.555812990181586,11.622188909842215
2001-06-05,0.013553,0.668835984,0.000477555,7.64e-11,0.01299,24.26816284,0.010334956,1,5,6,0,0,2001,23,-0.005291610817564485,-0.0046629542485916485,1.7356510000000023,-0.0,-0.568646209911013,0.8441161574641224,2.3025850929940455,52.076997558880095,11.638617528117207
2001-06-06,-0.010029,-0.524368703,0.000482393,-1.2e-10,-0.010549,11.54269776,-0.009448919,2,6,6,0,0,2001,23,-0.006020439922554565,-0.005060439119066341,1.7256220000000022,0.0,-0.4970366358392293,0.8444981547964788,2.3025850929940455,44.067731906862676,11.650983190871353
2001-06-07,0.044863,0.462653528,0.000461681,3.52e-10,0.005457,16.8829676,0.001851812,3,7,6,0,0,2001,23,0.0018077816039922916,-0.0013624065917280936,1.7704850000000023,0.0,-0.4798487359271558,0.041793129343680846,2.3025850929940455,58.225411738402435,11.676379168330328
2001-06-08,-0.015697,0.047011444,0.000469043,-1.19e-10,-0.009397,17.67666028,-0.010255423,4,8,6,0,0,2001,23,-0.0008852617196988304,-0.002424228325674161,1.7547880000000022,-0.0,-0.343387591995515,-0.07866752289114183,2.3025850929940455,48.35046415414629,11.673532155281688
2001-06-11,-0.060037,-0.14185207,0.000499002,-5.66e-10,-0.008356,15.16918942,-0.005002292,0,11,6,0,0,2001,24,-0.009985529147437472,-0.00669184104229089,1.6947510000000023,0.0,-0.15964976624551916,-0.9646530706941004,2.3025850929940455,43.772675011477176,11.679821876065487
2001-06-12,0.013473,0.034891232,0.000492368,1.21e-10,0.001164,15.69846113,0.002407052,1,12,6,0,0,2001,24,-0.006376524663216322,-0.0051981491132323055,1.7082240000000024,0.0,-0.6250594358644774,-0.026771429209301596,2.3025850929940455,51.42534298983933,11.682386730529807
2001-06-13,0.007878,0.68402595,0.00048852,4.17e-11,-0.011347,26.43661593,-0.007011062,2,13,6,0,0,2001,24,-0.004183520868875349,-0.004229545475215098,1.7161020000000025,0.0,-0.5715178104759928,1.1463145076500436,2.3025850929940455,51.73345888013921,11.678559605339556
2001-06-14,-0.028823,-0.408011304,0.000503018,-2.65e-10,-0.017502,15.65017778,-0.016693946,3,14,6,0,0,2001,24,-0.00797420996597145,-0.006051282847421386,1.6872790000000024,-0.0,-0.20019957085327136,0.07622616550764201,2.3025850929940455,47.647344332673654,11.69353402820766
2001-06-15,0.028169,0.507070501,0.000489237,1.67e-10,-0.004517,23.58592127,-0.006219778,4,15,6,0,0,2001,24,-0.0024137161250527652,-0.0035164470809457282,1.7154480000000025,-0.0,-0.4392815532230586,0.4402896684586476,2.3025850929940455,53.774163534542,11.722432990200652
2001-06-18,-0.005382,-0.240751824,0.000491884,-4.24e-11,-0.004883,17.9075677,0.002046402,0,18,6,0,0,2001,25,-0.002870375182736955,-0.0036546361860608596,1.7100660000000025,0.0,-0.5122895499870339,0.5851727701299743,2.3025850929940455,54.13489348393151,11.730510454647675
2001-06-19,-0.006886,-0.071102419,0.000495295,-5.87e-11,0.003434,16.63429631,-0.00457569,1,19,6,0,0,2001,25,-0.0034881636161620388,-0.00389399646857487,1.7031800000000026,-0.0,-0.29253816499543905,0.6782127034342886,2.3025850929940455,55.988161734055865,11.73061739268585
2001-06-20,0.073304,0.342166355,0.000461467,4.34e-10,0.008709,22.32599284,0.004780762,2,20,6,0,0,2001,25,0.008326015401709045,0.0018243736402084525,1.7764840000000026,-0.0,0.16921833741853745,0.31627570659543686,2.3025850929940455,55.459468033228106,11.7580557126933
2001-06-21,0.03784,-0.206158399,0.000444642,2.72e-10,0.011364,17.7233019,0.006395933,3,21,6,0,0,2001,25,0.012866628416830731,0.004492197815007826,1.8143240000000027,-0.0,0.17537205805535006,0.5715611924948476,2.3025850929940455,49.213158019716,11.765366914155436
2001-06-22,-0.010227,-0.167167272,0.000449236,-8.92e-11,-0.00945,14.76054587,-0.010343948,4,22,6,0,0,2001,25,0.00931376250654908,0.003401886865747987,1.8040970000000027,0.0,0.1376844500871197,0.6984540052685233,2.3025850929940455,50.067556957503825,11.77340214341866
2001-06-25,0.077718,0.538485414,0.00041684,4.09e-10,-0.005509,22.70888451,-0.009464781,0,25,6,0,0,2001,26,0.019837491351695376,0.008906784134951839,1.8818150000000027,0.0,0.6546802177826108,-0.5625885555520023,2.3025850929940455,54.99033276143931,11.82075924315289
2001-06-26,-0.010004,-0.377972887,0.000421053,-8.54e-11,-0.00151,14.12554187,-0.003021572,1,26,6,0,0,2001,26,0.01524649268220378,0.007505985310140592,1.8718110000000028,-0.0,0.7697202714751359,-0.66757131035342,2.3025850929940455,50.00176795142519,11.853915780746304
2001-06-27,-0.017263,0.409544437,0.000428449,-1.06e-10,-0.004676,19.91057896,-0.003594242,2,27,6,0,0,2001,26,0.010245032269557044,0.005671245657537585,1.8545480000000027,0.0,0.8379133556784232,-0.7770236278972398,2.3025850929940455,45.28920230512588,11.85094289767812
2001-06-28,0.008569,-0.095374321,0.000424809,5.79e-11,0.012493,18.01162101,0.012589567,3,28,6,0,0,2001,26,0.009987181151163652,0.005885894127349616,1.8631170000000028,0.0,0.9100478673174515,-0.6476676788152405,2.3025850929940455,51.942299318682444,11.848479188218048
2001-06-29,-0.012319,0.681915924,0.021505376,-5.01e-11,-0.001452,30.16861165,-0.006039022,4,29,6,0,0,2001,26,0.006555460974061552,0.004537383451249644,1.8507980000000028,-0.0,1.1790056283715105,-0.24360811108253191,2.3025850929940455,53.96843085725691,11.834235328397536
2001-07-02,0.027957,-0.606589949,-0.00041841,2.81e-10,0.010037,11.86863505,0.008695092,0,2,7,0,0,2001,27,0.009848005439590544,0.006272169862268189,1.8787550000000028,-0.0,0.898651460686492,-0.6954579352876138,2.3025850929940455,51.27503142683096,11.809804311611613
2001-07-03,-0.00251,-0.512475094,0.000419463,-5.19e-11,-0.001827,5.786255186,-0.002134224,1,3,7,0,0,2001,27,0.007946773833499692,0.005621638761359435,1.8762450000000028,0.0,0.8941409429578605,-0.6674509257398823,2.3025850929940455,49.12390488110139,11.82541789030051
2001-07-05,-0.027265,0.35610267,0.0,-4.28e-10,-0.012321,7.846756107,-0.008632017,3,5,7,0,0,2001,27,0.002529577859115123,0.0031855914457031803,1.8489800000000027,-0.0,1.32764555749754,1.4678636578697553,2.3025850929940455,50.13409948494781,11.81660256870466
2001-07-06,-0.050022,0.988570895,-0.000453926,-4.15e-10,-0.023498,15.60383081,-0.021677833,4,6,7,0,0,2001,27,-0.005555280273056434,-0.0007557116243489068,1.7989580000000027,0.0,1.2973177859214506,2.702816820449116,2.3025850929940455,42.84851932676882,11.794105660847144
2001-07-09,0.030413,0.112606622,0.000440529,2.2e-10,0.006879,17.36092549,0.004556926,0,9,7,0,0,2001,28,-2.169869258621351e-05,0.0015530818293065676,1.8293710000000027,0.0,0.8413263017105722,1.1697707246575522,2.3025850929940455,53.01527559930657,11.803163174487715
2001-07-10,-0.068723,0.179038953,0.000473037,-4.53e-10,-0.014398,20.46920742,-0.012016306,1,10,7,0,0,2001,28,-0.010591129662957567,-0.003652553861753178,1.7606480000000027,-0.0,-0.39921889398968885,-0.16714379571950744,2.3025850929940455,45.52679208267444,11.785413968843107
2001-07-11,0.066225,0.179482083,0.000443656,3.47e-10,-0.001134,24.14306339,0.006425137,2,11,7,0,0,2001,28,0.001226736439035907,0.0015235612391174273,1.8268730000000026,-0.0,0.1279926901298747,-0.13370842682155576,2.3025850929940455,49.52550502646957,11.809634716979792
2001-07-12,0.080745,0.313236777,0.000410509,2.98e-10,0.023691,31.70555876,0.023237013,3,12,7,0,0,2001,28,0.013460315448414998,0.007391815962145765,1.9076180000000027,-0.0,0.08572890007673054,-0.6713616265195722,2.3025850929940455,52.95893694819499,11.814182914981831
2001-07-13,0.020115,-0.264777617,0.000402414,9.91e-11,0.006241,23.31063645,0.005732359,4,13,7,0,0,2001,28,0.014484113071735768,0.008334274039023856,1.9277330000000028,-0.0,-0.001687752780763242,-0.7447582360986996,2.3025850929940455,52.0568895155714,11.83023638190054
2001-07-16,-0.035815,-0.382894774,0.0,-2.96e-10,-0.010883,14.38511559,-0.006351558,0,16,7,0,0,2001,29,0.006745787983776419,0.005063957443540608,1.8919180000000029,0.0,0.09774401157890615,-1.0656704455306507,2.3025850929940455,41.954347995549604,11.85165168661036
2001-07-17,0.047579,1.329159996,0.000398406,1.61e-10,0.009971,33.50523577,0.012821619,1,17,7,0,0,2001,29,0.013027820601656971,0.008213219855130193,1.939497000000003,0.0,0.01728303649990177,-1.3315242102513634,2.3025850929940455,54.10587441727144,11.962495655316784
2001-07-18,-0.171713,0.738862754,0.000481,-4.04e-10,-0.005542,58.26100652,-0.003446938,2,18,7,0,0,2001,29,-0.015393844106290256,-0.005114648282286857,1.767784000000003,-0.0,-0.9191675156545901,0.9108106258477215,2.3025850929940455,41.54402908262707,11.800468964266617
2001-07-19,-0.039923,-0.243546099,0.000501002,-1.29e-10,0.006053,44.07176567,0.003800432,3,19,7,0,0,2001,29,-0.019167560397630217,-0.007693044705821164,1.727861000000003,0.0,-0.8487136448375975,0.7122387296881243,2.3025850929940455,47.621117366451536,11.768372023879408
2001-07-20,0.001002,-0.482854405,0.000500501,6.28e-12,-0.003432,22.79151949,-0.003143224,4,20,7,0,0,2001,29,-0.016064551105687108,-0.007048967320204782,1.728863000000003,0.0,-1.1229637484000268,1.4285251013301254,2.3025850929940455,50.64089179267842,11.748611207354783
2001-07-23,-0.022022,-0.450468744,0.000511771,-2.57e-10,-0.016369,12.52465233,-0.01439307,0,23,7,0,0,2001,30,-0.01698108170481217,-0.008158080852041465,1.706841000000003,-0.0,-0.9261932940646406,1.2868551074878403,2.3025850929940455,47.55485062176921,11.75898279971664
2001-07-24,-0.02303,0.432412779,0.000523834,-1.92e-10,-0.016272,17.94047205,-0.017583693,1,24,7,0,0,2001,30,-0.01791168451945645,-0.009259704492630985,1.6838110000000028,0.0,-1.1981683347793322,2.4596241595675488,2.3025850929940455,48.96629267820873,11.758546927635408
2001-07-25,-0.032478,0.271144998,0.000541419,-2.2e-10,0.01608,22.80494131,0.016067559,2,25,7,0,0,2001,30,-0.020152656131847767,-0.010979578233917578,1.6513330000000028,-0.0,-1.1018986114864042,2.9612050912271357,2.3025850929940455,49.73327862125564,11.755985149694304
2001-07-26,0.006497,-0.163953032,0.000537924,5.23e-11,0.010449,19.06600204,0.004801225,3,26,7,0,0,2001,30,-0.016052709034640417,-0.009685016883257017,1.6578300000000028,-0.0,-1.823569240456365,4.859082288500687,2.3025850929940455,52.844567695567484,11.749595080272105
2001-07-27,0.019903,-0.099934931,0.003164557,1.75e-10,0.002402,17.16064244,-0.003726218,4,27,7,0,0,2001,30,-0.010521061490849583,-0.007493311928941683,1.6777330000000028,-0.0,-1.8247914716311708,4.86486689821766,2.3025850929940455,49.43276635154885,11.748255352587119
2001-07-30,-0.001582,-0.270690193,0.002113048,-1.91e-11,-0.001078,12.51542482,-0.001435218,0,30,7,0,0,2001,31,-0.009145821261488109,-0.007055436971242299,1.6761510000000028,0.0,-2.0059985380146275,5.378859181422492,2.3025850929940455,53.955170687166806,11.754071131383723
2001-07-31,-0.007396,-0.034441541,0.000532198,-9.29e-11,0.005571,12.0843743,0.011641329,1,31,7,0,1,2001,31,-0.008876617990489938,-0.007080663862261388,1.6687550000000029,-0.0,-2.494875878106789,7.021255965384768,2.3025850929940455,44.88488009993872,11.754271374503098
2001-08-01,0.014369,0.301751558,0.001049318,1.37e-10,0.00388,15.73085307,-0.001216387,2,1,8,1,0,2001,31,-0.005300369068876101,-0.005491799872464249,1.683124000000003,-0.0,-0.19194252824737085,-1.1943435480325633,2.3025850929940455,45.434222147627004,11.760838997162969
2001-08-02,0.039874,-0.172100692,0.000504541,4.41e-10,0.003964,13.02356238,0.003917211,3,2,8,0,0,2001,31,0.001649533864797146,-0.002131370252281712,1.722998000000003,-0.0,0.303741536540756,-0.24827510808568423,2.3025850929940455,51.4281666644983,11.756449569013508
2001-08-03,-0.016145,-0.266810898,0.000512821,-2.47e-10,-0.005243,9.539533995,-0.003639348,4,3,8,0,0,2001,31,-0.0010880867297870303,-0.0031694169002608446,1.7068530000000028,0.0,0.521970164790071,-0.3892973739246633,2.3025850929940455,51.421550914215516,11.77139604870857
2001-08-06,-0.018974,-0.460493584,0.001045478,-5.49e-10,-0.011422,5.146639796,-0.010603351,0,6,8,0,0,2001,32,-0.00383976569443518,-0.004340126759500782,1.6878790000000028,-0.0,0.5290974978185464,-0.3021710567156773,2.3025850929940455,44.55630352454257,11.772698785057706
2001-08-07,0.006273,0.688570443,0.002597403,1.07e-10,0.003265,8.690463838,0.005521484,1,7,8,0,0,2001,32,-0.0022839555875989984,-0.0035539692217599838,1.6941520000000028,-0.0,0.24723718554292765,0.03300595793128532,2.3025850929940455,71.32897133544243,11.790083123032128
2001-08-08,-0.018182,0.63930687,0.0,-1.92e-10,-0.017328,14.24633707,-0.015799248,2,8,8,0,0,2001,32,-0.004729808574122229,-0.0046375270571851705,1.6759700000000028,0.0,0.6838190045586785,0.07895249755463395,2.3025850929940455,53.50768783982189,11.774448873526278
2001-08-09,0.007936,-0.273437278,0.000524934,1.15e-10,-8.4e-05,10.35085744,0.000491531,3,9,8,0,0,2001,32,-0.002781222639641886,-0.0037061546825788616,1.6839060000000028,0.0,0.6530929459993396,0.011467151592817462,2.3025850929940455,51.17486394350353,11.767307238699475
2001-08-10,-0.001575,-0.067697087,0.000525762,-2.45e-11,0.005687,9.650134545,0.011427853,4,10,8,0,0,2001,32,-0.0025956499258508268,-0.0035482913727582052,1.6823310000000027,-0.0,1.0915642649766266,1.5123465225575947,2.3025850929940455,53.630697657900825,11.767951105693932
2001-08-13,0.00368,-0.206269128,0.000523834,7.17e-11,0.000949,7.659609705,-3.26e-05,0,13,8,0,0,2001,33,-0.0016301653218737764,-0.0030128623821835234,1.6860110000000026,-0.0,0.9808810583691538,1.3082603931869659,2.3025850929940455,54.67232500209915,11.766867161426292
2001-08-14,-0.018858,0.530854462,0.000533903,-2.45e-10,-0.003828,11.72574769,-0.000359089,1,14,8,0,0,2001,33,-0.004280601426200887,-0.0041865762797995585,1.6671530000000025,0.0,0.9218947051053986,0.8359217362650172,2.3025850929940455,52.27818628270921,11.754902763561736
2001-08-15,-0.015483,0.266793776,0.001084599,-1.61e-10,-0.007339,14.85410419,-0.006359839,2,15,8,0,0,2001,33,-0.00600404736063152,-0.005023348407221813,1.6516700000000026,-0.0,1.4131760181613402,2.186593736172341,2.3025850929940455,45.826402655304165,11.755803192555735
2001-08-16,0.011388,0.006874307,0.000536193,1.16e-10,0.00309,14.95621586,0.004501214,3,16,8,0,0,2001,33,-0.0033283477666882087,-0.003807692969649827,1.6630580000000026,-0.0,0.19072431119270636,-2.1316161721382008,2.3025850929940455,48.46181359673685,11.755987912059132
2001-08-17,-0.031099,-0.286903686,0.000553403,-4.6e-10,-0.016663,10.6652224,-0.014600815,4,17,8,0,0,2001,33,-0.00760075580258233,-0.005829271268194284,1.6319590000000026,0.0,-0.14362663853121324,-1.5298794312473984,2.3025850929940455,45.043974089036205,11.768177588966214
2001-08-20,0.002767,0.210561413,0.001103753,3.37e-11,0.008124,12.9109067,0.007742578,0,20,8,0,0,2001,34,-0.006005716448338895,-0.005192510433513226,1.6347260000000026,0.0,-0.6025592225776232,-1.0328473218026615,2.3025850929940455,51.559502947756734,11.775308461778872
2001-08-21,-0.011038,-0.250187391,0.002232143,-1.81e-10,-0.012079,9.680760635,-0.014140472,1,21,8,0,0,2001,34,-0.006779913917825219,-0.005625509660660394,1.6236880000000025,-0.0,-0.2925806535603828,-1.0252528329125912,2.3025850929940455,46.00369320594815,11.778762298711626
2001-08-22,0.016183,-0.056709893,0.0,2.77e-10,0.006956,9.131765732,0.01010019,2,22,8,0,0,2001,34,-0.0032471579304674926,-0.004010064500611477,1.6398710000000025,-0.0,-0.5353548217634462,-0.5967847414746252,2.3025850929940455,46.29361351952616,11.777218598714274
2001-08-23,-0.021966,0.238082767,0.002245929,-3.11e-10,-0.002763,11.30588178,-0.004646343,3,23,8,0,0,2001,34,-0.006126979787318648,-0.005340133796862478,1.6179050000000026,0.0,-0.04829328057690801,-1.1207540615150862,2.3025850929940455,49.03538629290717,11.768135979235991
