date,TICKER,CUSIP,COMNAM,RET,VOL_CHANGE,BA_SPREAD,ILLIQUIDITY,sprtrn,TURNOVER,PRC,SHROUT,MARKET_CAP,TRAN_COST,ASK,BID,day_of_week,day_of_month,month,is_month_start,is_month_end,year,week,RET_ema_12,RET_ema_26,RET_skew_10,RET_kurtosis_10,RET_entropy_10,RSI,OBV,RET_lag_1,RET_lag_7,RET_lag_14,RET_lag_30,RET_mean_7d,RET_std_7d,RET_mean_14d,RET_std_14d,RET_mean_30d,RET_std_30d
2013-01-04,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.012698,0.0909659246336437,0.0004946821667077,-1.3565392854566012e-10,0.004865,13.022938076194013,0.12160694896851248,177783.0,7187766.69,0.009999999999998,40.44,40.42,4,4,1,0,0,2013,1,-0.001092031735588166,0.0015986264019435142,0.5614312870572723,0.6517890433135065,2.3025850929940455,51.905671412270415,1.8590060014306906,-0.0287,-0.00886,-0.022017,-0.006691,0.008301714285714233,0.015460345281982504,0.0064195714285714255,0.03214944304031069,-0.003170533333333331,0.019703969244332736
2013-01-07,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.00841,0.10257504675446785,0.0002452783909738,7.602675130173627e-11,-0.003123,15.261549191992485,0.1226468474254867,177783.0,7248212.91,0.0050000000000025,40.77,40.76,0,7,1,0,0,2013,2,0.00036981930065616757,0.0021031725943921427,0.6052959258414756,0.9005278633012505,2.3025850929940455,52.37643971424407,1.8611711555175838,-0.012698,-0.003382,-0.003326,0.005613,0.008293714285714234,0.015467377764339542,0.006658571428571425,0.03205693752759822,-0.0031441333333333313,0.01971557292709698
2013-01-08,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.015453,0.09201490224300334,0.0004982561036373,-1.3267032621754042e-10,-0.003242,16.321926168418802,0.12071997675521097,177783.0,7136209.62,0.0100000000000015,40.17,40.15,1,8,1,0,0,2013,2,-0.0020644605917524736,0.0008027153651779099,0.7811284438707754,0.6924896816635159,2.3025850929940455,44.44540445435874,1.858975403905359,0.00841,-0.005333,0.012834,0.003907,0.005698428571428519,0.016090179415378526,0.009894285714285713,0.03002593768324688,-0.0019701333333333308,0.019016595122433873
2013-01-09,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.010962,0.0904591415954992,0.0002518891687658,-9.024759397769817e-11,0.002656,17.209705089912983,0.11937422581089142,177783.0,7057985.100000001,0.0050000000000025,39.7,39.69,2,9,1,0,0,2013,2,-0.0034333128084059394,-6.874503224267592e-05,0.8094925682334582,0.6622392198755753,2.3025850929940455,39.663291333612015,1.8593816559102643,-0.015453,-0.015355,0.037506,-0.006672,-0.0018531428571429088,0.009880155859577642,0.009866571428571424,0.02999827193924081,-0.0017319999999999976,0.018907558769462828
2013-01-10,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.005038,0.08956717131490444,0.0002531645569619,-3.9863300371574537e-11,0.007597,17.996895091206696,0.1187625208362007,177783.0,7022428.5,0.004999999999999,39.5,39.49,3,10,1,0,0,2013,2,-0.003680187760958872,-0.0004368379928172925,0.8456958594550908,0.7114778043677207,2.3025850929940455,46.14684805732843,1.8599122518331337,-0.010962,0.012624,0.01148,-0.032466,-0.0016897142857143375,0.01014341234027211,0.009969928571428569,0.03000138207961087,-0.0028670666666666647,0.019706725547094496
2013-01-11,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.002278,0.042788042519699,0.0002525890376358,3.037514168701853e-11,-4.8e-05,10.655152629891496,0.11903778807481154,177783.0,7038428.970000001,0.0050000000000025,39.59,39.58,4,11,1,0,0,2013,2,-0.0027635434900421226,-0.00023573888223823381,0.6703320723902847,0.37452223663759554,2.3025850929940455,48.05720050487002,1.8602252891522078,-0.005038,0.030555,0.010867,0.037894,0.001122857142857091,0.015513486083927537,0.009997142857142855,0.030002059013589853,-0.0013311999999999977,0.021029327115343915
2013-01-14,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.01023,0.08065683281057953,0.0002500312539066,1.4075198816377979e-10,-0.000931,10.221747861156578,0.12027649064856019,177783.0,7110431.085,0.004999999999999,40.0,39.99,0,14,1,0,0,2013,3,-0.0007645367992664115,0.0005395010349645982,0.23064787176815255,0.005453848171843134,2.3025850929940455,52.9245444811651,1.8608666722867175,0.002278,-0.0287,-0.002389,0.010033,-0.0026358571428571945,0.0192448419013913,0.01084078571428571,0.02942991235037122,-0.0012805999999999978,0.021055645442657357
2013-01-15,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.008376,0.07877961663060074,0.0002521432173475,-1.2348788706342752e-10,0.001129,9.619873666211054,0.11925188481595327,177783.0,7050873.779999999,0.0050000000000025,39.67,39.66,1,15,1,0,0,2013,3,-0.0019355311378408096,-0.00012090644910685346,0.645293075905928,0.8626009691545491,2.3025850929940455,50.106197175681736,1.8594008987396886,0.01023,-0.012698,-0.00886,0.010486,-0.003184142857142909,0.01950464082749401,0.010405785714285711,0.029690421859268044,-0.0016610666666666645,0.020722830952479888
2013-01-16,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.007312,0.09309113825704615,0.0002540005080009,-1.0055885791575366e-10,0.000197,10.388676082640073,0.11836491260265174,177783.0,6999316.71,0.004999999999999,39.37,39.36,2,16,1,0,0,2013,3,-0.0027626801935576083,-0.0006535800454693087,-0.20861793127973377,0.2254591065004539,2.3025850929940455,49.12066373107079,1.859499947710794,-0.008376,0.00841,-0.003382,-0.0142,-0.0014995714285714803,0.019987940604751415,0.011156285714285712,0.029157075761965464,-0.0014892666666666645,0.020592043542028135
2013-01-17,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.009652,0.10542677370037798,0.0002515723270439,1.0959975972080857e-10,0.005643,12.461787684986753,0.11952715205456409,177783.0,7066874.25,0.004999999999999,39.75,39.74,3,17,1,0,0,2013,3,-0.0008527293945487453,0.00010979625419508458,0.32769348867882825,-1.6588414388468224,2.3025850929940455,53.14181241796903,1.8612884074998473,-0.007312,-0.015453,-0.005333,-0.00277,-0.0029452857142857657,0.020665909865560023,0.0036123571428571394,0.01409721044749928,-0.0009668999999999979,0.020344471812619853
2013-01-18,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.005283,0.0555547770062075,0.0002502502502502,8.335826412864922e-11,0.003403,8.921055443996332,0.12016944227798933,177783.0,7104208.68,0.004999999999999,39.96,39.95,4,18,1,0,0,2013,3,9.122897384336942e-05,0.0004929965316621154,-0.11286687140169681,-1.6620806179695384,2.3025850929940455,54.43210321959937,1.8610456886791071,0.009652,-0.010962,-0.015355,-0.013889,-0.002317714285714337,0.02028952423225964,0.0029544285714285684,0.01478570360290477,-0.0006161999999999977,0.020014426247774057
2013-01-22,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.000751,0.16788817718146798,0.0002504382669671,-6.568653482466164e-12,0.004428,16.105493776120326,0.12007768653178573,177783.0,7098875.19,0.004999999999999,39.94,39.93,1,22,1,0,0,2013,4,-3.834471444022588e-05,0.0004008486404278846,0.07734981109009881,-1.224231120146392,2.3025850929940455,46.828750136334115,1.8600326514179941,0.005283,-0.005038,0.012624,0.100282,-0.0048408571428571944,0.019190145651945417,0.003156928571428568,0.014905436697672957,0.002543233333333335,0.02720315080975293
2013-01-23,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.003256,0.06040702893239719,0.0002496255616574,3.720687467958736e-11,0.001507,12.287400932597604,0.1204752947653347,177783.0,7121986.98,0.004999999999999,40.05,40.04,2,23,1,0,0,2013,4,0.0004684775493198089,0.0006123413337295227,0.0020194581304535473,-1.4053874956821173,2.3025850929940455,43.069736741895376,1.8602747023829262,-0.000751,0.002278,0.030555,-0.006144,-0.008880428571428622,0.012200782787144017,0.004610571428571425,0.016547476166911053,0.0024113666666666688,0.027236444141657143
2013-01-24,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.012232,0.0966250171495906,0.0002466091245377,1.2393574089692474e-10,7e-06,13.690515966093496,0.1219739719533269,177783.0,7209100.649999999,0.0050000000000025,40.56,40.55,3,24,1,0,0,2013,4,0.002278250234039838,0.0014730567904902988,-0.13487282689785113,-1.3856492333895254,2.3025850929940455,63.953202977992326,1.861142008536861,0.003256,0.01023,-0.0287,0.009789,-0.003319000000000051,0.010400651085389921,0.0018931428571428539,0.01869482352811165,0.0030848000000000017,0.027158047556149346
2013-01-25,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.014797,0.09289541954201666,0.000243013365735,1.3704619504879698e-10,0.005445,14.758649589668304,0.12380908687739904,177783.0,7315770.45,0.004999999999999,41.16,41.15,4,25,1,0,0,2013,4,0.004204211736495248,0.0024600155467502764,-0.4013849363542857,-0.9051686948882676,2.3025850929940455,60.31792493188932,1.8613802852879864,0.012232,-0.008376,-0.012698,0.010204,-0.00270157142857148,0.00986559965836189,0.002558785714285711,0.0179281835288141,0.0011818000000000017,0.024359694125535646
2013-01-28,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.011179,0.06619493672326762,0.0002457606291471,-1.278378477851463e-10,-0.00185,12.088309905896514,0.1224021654356104,177783.0,7233990.27,0.004999999999999,40.71,40.7,0,28,1,0,0,2013,5,0.0018375637770344404,0.0014497180988428486,-0.32127690939971654,-1.4608990396299137,2.3025850929940455,42.908035074254045,1.8596608056116628,0.014797,-0.007312,0.00841,0.009344,-0.00494757142857148,0.008626101472801607,0.003397071428571425,0.017906218999013814,0.0016230000000000018,0.02438448105830344
2013-01-29,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.012534,0.07562677461174692,0.0002488800398207,-1.5941334055147036e-10,0.005106,11.006896047428606,0.1208423177501491,177783.0,7143320.94,0.004999999999999,40.19,40.18,1,29,1,0,0,2013,5,-0.00037344603481701216,0.0004138871285581932,0.05938269145052362,-1.619457089076098,2.3025850929940455,51.26255417434408,1.8595583313320638,-0.011179,0.009652,-0.015453,-0.022017,-0.0013611428571429084,0.008748370580259304,0.0013765714285714251,0.01834989103599668,0.0012364000000000019,0.024672224105605926
2013-01-30,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.005475,0.05148630279865457,0.0002475247524751,1.0238457126035349e-10,-0.0039,7.445228171422465,0.12151519322230889,177783.0,7182433.2,0.004999999999999,40.41,40.4,2,30,1,0,0,2013,5,0.0005263148936163743,0.0007887843782946233,-0.348411456442967,-1.1915721045004726,2.3025850929940455,56.36515718302007,1.860485548159165,-0.012534,0.005283,-0.010962,-0.003326,0.0009595714285713771,0.00788957222873356,-0.0020854285714285744,0.015333344844158263,0.0006166333333333353,0.024540799991855006
2013-01-31,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.007673,0.09124062698619463,0.0002456398919183,1.340859246881717e-10,-0.002563,7.906616493140514,0.12246333593307948,177783.0,7237545.93,0.004999999999999,40.72,40.71,3,31,1,0,1,2013,5,0.001625804909983086,0.0012987262761987252,-0.8441857138933356,-0.18440411170663853,2.3025850929940455,55.06854558939638,1.8606860950572806,0.005475,-0.000751,-0.005038,0.012834,0.0015719999999999484,0.007503352695075023,-0.0032652857142857175,0.014836693024797431,0.0012950666666666684,0.024589416301823198
2013-02-01,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.02702,0.19530821951953392,0.0004783544606554,2.2196683235847748e-10,0.010053,16.376717683918034,0.12582771329387837,177783.0,7433107.23,0.0100000000000015,41.81,41.79,4,1,2,1,0,2013,5,0.005532604154601073,0.0032040058112951155,0.14654270486443483,0.33403168036949893,2.3025850929940455,59.00219761028075,1.864464723180325,0.007673,0.003256,0.002278,0.037506,0.0017117142857142342,0.007527755192493856,-0.0038787857142857174,0.014377851942797153,0.001953133333333335,0.02529928226013856
2013-02-04,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.010763,0.1052461037458882,0.0002417794970985,-7.461917177020527e-11,-0.011539,19.616076902740986,0.12445137710082428,177783.0,7353104.88,0.004999999999999,41.36,41.35,0,4,2,0,0,2013,6,0.0030255881308162928,0.0021694127882362184,0.32092418128399036,-0.40744715897194844,2.3025850929940455,43.724178340597796,1.8604882096424942,0.02702,0.012232,0.01023,0.01148,0.001997714285714234,0.007932477938079514,-0.002977428571428575,0.014865702113948207,0.002411866666666668,0.025344569267614712
2013-02-05,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.007495,0.04700746095797718,0.000243605359318,-8.271193682510602e-11,0.010416,12.416524639588712,0.12350323439005366,177783.0,7297992.149999999,0.0050000000000025,41.06,41.05,1,5,2,0,0,2013,6,0.0014070361106907092,0.0014535303594779801,0.4069595215931537,-0.6823719237225322,2.3025850929940455,50.289964782937844,1.8606418300249048,-0.010763,0.014797,-0.008376,0.010867,0.005308142857142805,0.00771406121807532,-0.002942857142857146,0.0148515253961804,0.003889833333333335,0.024457122492771655
2013-02-06,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.012911,0.26248946236319826,0.0002405002405001,5.1661347992244305e-11,0.000549,33.807996265109715,0.12512425257298404,177783.0,7392217.14,0.004999999999999,41.58,41.57,2,6,2,0,0,2013,6,0.003176876709045985,0.002302231814331463,0.1632232638241558,-1.1417192243938845,2.3025850929940455,55.90428420444129,1.8659981899938882,-0.007495,-0.011179,-0.007312,-0.002389,0.004755714285714234,0.008826683743331076,-0.003223571428571432,0.01489753423435305,0.004253800000000001,0.024272915587770557
2013-02-07,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.151996,0.44530754993707783,0.0002836074872376,-1.59523845866417e-10,-0.001805,151.99664759847678,0.10579437537275772,177783.0,6268628.58,0.004999999999999,35.26,35.25,3,7,2,0,0,2013,6,-0.020695873553884164,-0.009127266838581978,-2.75811871661996,8.212248501631825,2.3025850929940455,24.679197994987476,1.7925638578564145,0.012911,-0.012534,0.009652,-0.00886,0.0015862857142856627,0.010583837831246196,-0.0021532142857142887,0.01526803143413096,0.0045609333333333345,0.024037807629868724
2013-02-08,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.004538,0.008767470780187733,0.0002823263692828,1.808890102199644e-11,0.005658,39.839467215650544,0.10628373935251029,177783.0,6297073.86,0.004999999999999,35.41,35.4,4,8,2,0,0,2013,6,-0.01681373916097891,-0.008115024850538869,-2.7841923417426684,8.355816951216749,2.3025850929940455,49.92097419197438,1.7939362651275204,-0.151996,0.005475,0.005283,-0.003382,0.001613714285714234,0.01059525739366997,-0.0006790714285714317,0.014886888828579668,0.004292533333333335,0.024081461471478414
2013-02-11,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.003105,0.087827659126202,0.0002832058906826,-1.2067003627689075e-11,-0.000606,40.98965030402232,0.1059473016164304,177783.0,6277517.73,0.0050000000000025,35.31,35.3,0,11,2,0,0,2013,7,-0.014704702366982153,-0.0077439118986471,-2.8251049614010015,8.528793260134005,2.3025850929940455,49.7511491117905,1.7932649983288187,0.004538,0.007673,-0.000751,-0.005333,0.0028171428571428054,0.010759044744285937,-0.0016344285714285744,0.014388319326208734,0.004351766666666668,0.024054617937437548
2013-02-12,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.040498,0.11899321938934734,0.0002721829069133,1.1363442789753835e-10,0.001595,54.562500351552174,0.11032099218546895,177783.0,6531747.42,0.004999999999999,36.75,36.74,1,12,2,0,0,2013,7,-0.006211978925907975,-0.0041704369431917595,-2.6432496720966623,7.824378910485294,2.3025850929940455,53.63286965682736,1.7984534596738524,-0.003105,0.02702,0.003256,-0.015355,0.006211999999999948,0.014138909528909574,-0.0035843571428571456,0.011183209974070985,0.004693700000000001,0.02368403837470466
2013-02-13,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.015514,0.05008243442012623,0.0002680246582685,6.467432055865187e-11,0.000592,36.16399768256807,0.11206435136333748,177783.0,6633083.73,0.004999999999999,37.32,37.31,2,13,2,0,0,2013,7,-0.0028695206296144404,-0.002712330502955333,-2.65052482362593,7.809446591304318,2.3025850929940455,50.310455599741196,1.7972022001323,0.040498,-0.010763,0.012232,0.012624,0.0029269999999999483,0.015142788305549599,-0.0006606428571428602,0.009304765417677469,0.004313666666666669,0.023453500787630883
2013-02-14,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.015009,0.06668846941718004,0.0002640612622127,7.482388500432743e-11,0.000691,29.793804806983793,0.11377712529247144,177783.0,6732642.21,0.004999999999999,37.87,37.86,3,14,2,0,0,2013,7,-0.0001189789942891417,-0.0013996393545882713,-2.6561651359936262,7.800875464065009,2.3025850929940455,50.020132265183726,1.7971685224552443,0.015514,-0.007495,0.014797,0.030555,-0.0002575714285714805,0.01456339557311654,0.0013032857142857113,0.009468835981003641,0.005451766666666668,0.02388134993539481
2013-02-15,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.016372,0.11551951704861117,0.0002598077422708,6.189429789772827e-11,-0.001045,38.6556476153513,0.11567341071401264,177783.0,6842867.67,0.0050000000000025,38.49,38.48,4,15,2,0,0,2013,7,0.0024180946971399573,-8.32216246187697e-05,-2.6978386914848245,8.008457007003063,2.3025850929940455,52.744642910510954,1.7973259755569815,0.015009,0.012911,-0.011179,-0.0287,0.003183857142857091,0.014397827387359995,-9.592857142857456e-05,0.009780113153853708,0.0047074666666666685,0.024599686882971296
2013-02-19,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.002338,0.04163962720220897,0.0002592016588907,1.5179759130290843e-11,0.007337,22.45572973793895,0.11594867795262345,177783.0,6858868.14,0.0050000000000025,38.59,38.58,1,19,2,0,0,2013,8,0.0024057724360415024,9.612812535299098e-05,-2.7812437878676115,8.381930427989229,2.3025850929940455,51.4450507594484,1.7967416050288256,0.016372,-0.151996,-0.012534,-0.012698,-0.016739285714285766,0.06096310398023368,0.00011257142857142542,0.009453185622718244,0.004507233333333334,0.024719820104081684
2013-02-20,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.030586,0.0899941337392771,0.0002673796791443,-1.9511614926392308e-10,-0.012404,23.57586495896683,0.11233961860194829,177783.0,6649084.2,0.004999999999999,37.39,37.38,2,20,2,0,0,2013,8,-0.0026698848618110366,-0.002176622106154638,-2.543093181149762,7.131916286896754,2.3025850929940455,46.594799990179396,1.7937786381695937,0.002338,0.004538,0.005475,0.00841,-0.01687314285714291,0.06090720161970076,0.001286642857142854,0.008980862710033366,0.004600466666666667,0.024729407154004034
2013-02-21,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.008824,0.05785344890940197,0.0002697599136767,-7.693620236851005e-11,-0.006303,17.402912539444152,0.11133030539370863,177783.0,6590415.81,0.004999999999999,37.07,37.06,3,21,2,0,0,2013,8,-0.0036166718061478,-0.002669020468661702,-2.469851568967851,6.90669559151611,2.3025850929940455,48.497713377153445,1.79503764492476,-0.030586,-0.003105,0.007673,-0.015453,-0.018412857142857196,0.060316632370153195,0.0021945714285714255,0.008934679217815208,0.0039551333333333345,0.024999262570825118
2013-02-22,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.021581,0.17022734224647945,0.0002757099531294,-1.0520359480128679e-10,0.008773,31.79519006982157,0.1088834854949458,177882.0,6451780.140000001,0.0050000000000025,36.27,36.26,4,22,2,0,0,2013,8,-0.006380414605201985,-0.004069907841353428,0.06402618579699984,0.21109795195081663,2.3025850929940455,45.52042221456185,1.7928660547197217,-0.008824,0.040498,0.02702,-0.010962,-0.01648742857142862,0.062194547587542344,0.003961857142857139,0.011129790811891638,0.003812133333333335,0.025074304870528915
2013-02-25,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.001103,0.06546465816056807,0.0002754062241806,6.614676504738799e-12,-0.01831,25.81717093354021,0.10900582648988394,177882.0,6458895.420000001,0.004999999999999,36.32,36.31,0,25,2,0,0,2013,9,-0.005229120050555525,-0.0036867294827346558,0.12656435607470218,0.22070259268276057,2.3025850929940455,51.125008058796986,1.794351055025436,-0.021581,0.015514,-0.010763,-0.005038,-0.012733571428571481,0.0633793509245643,0.00246235714285714,0.011623556867294837,0.004726400000000002,0.02419037110604705
2013-02-26,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.001377,0.03301671659486419,0.0002750275027504,1.658293182081272e-11,0.006109,12.838572761718442,0.1091587527335566,177882.0,6467789.52,0.0050000000000025,36.38,36.37,1,26,2,0,0,2013,9,-0.004212793888931599,-0.003311638409939496,0.04916920035652819,0.2889457509491444,2.3025850929940455,50.84595140928335,1.794360101605783,0.001103,0.015009,-0.007495,0.002278,-0.009518714285714339,0.06425407021534213,0.0025252857142857113,0.011562590543036549,0.0035392000000000015,0.023366398827494094
2013-02-27,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.006051,0.09485171693266589,0.0002733734281029,6.602840718065368e-11,0.012726,14.083825232457473,0.10983162820571639,177882.0,6506923.56,0.0050000000000025,36.59,36.58,2,27,2,0,0,2013,9,-0.0026337486752498144,-0.002618109638832867,-0.8890114050478607,-0.01674959511176815,2.3025850929940455,49.325663327094574,1.7948034385307263,0.001377,0.016372,0.012911,0.01023,-0.009024285714285766,0.06446838892230917,0.003969785714285711,0.011502154474963291,0.003545766666666668,0.023368314314669673
2013-02-28,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.010388,0.09693690788794848,0.0002705627705629,1.0041766386008228e-10,-0.000864,15.73467804499612,0.11099386765762874,177882.0,6574518.72,0.0050000000000025,36.95,36.94,3,28,2,0,1,2013,9,-0.0006304027252113814,-0.0016546941100304322,-0.9578881099961968,0.15756280713518628,2.3025850929940455,73.32580628479823,1.7952238539002363,0.006051,0.002338,-0.151996,-0.008376,0.013023428571428517,0.014274204798133978,-0.0075765000000000025,0.043097830580329156,0.002917033333333335,0.02342881207120447
2013-03-01,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.008387,0.08903752490443828,0.0002728512960436,-7.857007845726804e-11,0.002324,16.36529341694199,0.11004572494685813,177972.0,6522673.8,0.004999999999999,36.66,36.65,4,1,3,1,0,2013,9,-0.001823725382871169,-0.002153383435213363,-0.7450901109254,0.05917252056739386,2.3025850929940455,46.9272866455242,1.7935521743701555,0.010388,-0.030586,0.004538,-0.007312,0.00800571428571423,0.021893892228308447,-0.007629714285714288,0.043081187876324284,0.003146633333333335,0.023288613930243986
2013-03-04,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.020464,0.08306665676507892,0.0002673796791443,1.9117198882701363e-10,0.004611,16.082108421549457,0.11233961860194829,177972.0,6656152.8,0.004999999999999,37.41,37.4,0,4,3,0,0,2013,10,0.0016051554452628572,-0.0004780216992716327,-0.520506522011529,0.12147876678095569,2.3025850929940455,55.089903121450206,1.7959487304844848,-0.008387,-0.008824,-0.003105,0.009652,0.007188714285714231,0.022476558119622875,-0.0077978571428571454,0.04305686245287387,0.0035607000000000017,0.02329022018691907
2013-03-05,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.002406,0.062086757734726876,0.0002667377967459,2.877555532505743e-11,0.009566,12.531549906726902,0.1126148858405591,177972.0,6672170.28,0.0050000000000025,37.49,37.48,1,5,3,0,0,2013,10,0.0017283622998378024,-0.0002643904622885488,-0.5217131993829055,0.12006644153887588,2.3025850929940455,40.753560990766196,1.794827567813311,0.020464,-0.021581,0.040498,0.005283,-0.0016797142857143388,0.019143400766446498,-0.005137714285714289,0.0449031841211708,0.004199766666666669,0.023056765358691302
2013-03-06,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.001067,0.1184534742459572,0.0002664535038635,9.614364388781399e-12,0.001085,16.61550693367496,0.11273722683549725,177972.0,6679289.16,0.004999999999999,37.53,37.52,2,6,3,0,0,2013,10,0.0016266142537089098,-0.0001657689465634711,-0.261136076059941,0.9397658694746107,2.3025850929940455,46.03837948414202,1.7946689586112956,0.002406,0.001103,0.015514,-0.000751,-0.0037384285714286247,0.017707203401038138,-0.004903285714285717,0.04500928469075699,0.0008320000000000021,0.01422634442346919
2013-03-07,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.006661,0.10186417239466755,0.0002682403433475,-5.186461424920361e-11,0.001816,19.35711797361383,0.11197259561713387,177972.0,6634796.16,0.004999999999999,37.28,37.27,3,7,3,0,0,2013,10,0.0003515966762152313,-0.0006468971727439547,-0.3034841098133184,1.2413198164844113,2.3025850929940455,44.284131673348824,1.7938817522870296,0.001067,0.001377,0.015009,0.003256,-0.005685857142857196,0.0159657158669093,-0.004888142857142861,0.04501645755781913,0.0011453333333333354,0.014170809312622662
2013-03-08,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.001073,0.06244349270773472,0.0002685284640171,-1.0685918355563546e-11,0.004481,15.150484345852156,0.11185025462219572,177972.0,6627677.28,0.004999999999999,37.25,37.24,4,8,3,0,0,2013,10,0.00013242795679750338,-0.0006784603451332914,0.9523708749318517,1.5267280007014747,2.3025850929940455,45.49887762210699,1.7942306865242805,-0.006661,0.006051,0.016372,0.012232,-0.007160285714285767,0.013936831750369855,-0.0029202142857142886,0.04532146651707364,0.0012267666666666685,0.014229092979267659
2013-03-11,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.044039,0.49943653428779317,0.0002808988764044,-9.137602621518704e-11,0.003249,76.06826354707482,0.10683427382973193,177972.0,6335803.2,0.004999999999999,35.6,35.59,0,11,3,0,0,2013,11,-0.006663176344248267,-0.003890352171419714,-1.75981271899594,4.721530205090273,2.3025850929940455,39.58835652419888,1.7727718963920711,-0.001073,0.010388,0.002338,0.014797,-0.0060102857142857674,0.015132080025719665,-0.0018579285714285744,0.04525303634770598,0.0013798666666666687,0.014353184014737636
2013-03-12,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.023315,0.042952456896209495,0.0002876042565431,-8.343443949307904e-11,-0.002403,45.15789562403074,0.1042956981847655,177972.0,6188086.44,0.0050000000000025,34.77,34.76,1,12,3,0,0,2013,11,-0.009224995368210072,-0.0053292149735367726,-1.1430362877608737,1.7386158259281441,2.3025850929940455,51.7269389170471,1.7736620431087882,-0.044039,-0.008387,-0.030586,-0.011179,-0.0028390000000000533,0.010840992743595441,-0.004433714285714289,0.04582620154189333,0.0006957666666666687,0.01444927008938834
2013-03-13,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.003164,0.03592574404657552,0.0005770340450085,-2.1614678780303243e-11,0.001314,23.730530645270044,0.10395926044868559,177972.0,6168509.52,0.009999999999998,34.69,34.67,2,13,3,0,0,2013,11,-0.008292534542331599,-0.005168828679200715,-1.0455266076901408,1.838214612309855,2.3025850929940455,51.35467626588036,1.7743859827770707,-0.023315,0.020464,-0.008824,-0.012534,0.0013449999999999467,0.013477334887383681,-0.0056120714285714315,0.04570288026685844,0.0010118666666666684,0.014032990879213614
2013-03-14,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.0,0.06866439814984535,0.0002885170225042,0.0,0.005603,20.005219922234957,0.10395926044868559,177972.0,6168509.52,0.004999999999999,34.66,34.65,3,14,3,0,0,2013,11,-0.0070167599973575065,-0.004785952480741403,-1.0570074872237443,2.352433967927706,2.3025850929940455,55.41384656294372,1.7746032369328169,-0.003164,0.002406,-0.021581,0.005475,0.0047717142857142325,0.008973655734321332,-0.00908357142857143,0.04487180771883422,0.0013052333333333354,0.014031173064443625
2013-03-15,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.000866,0.16099932963718977,0.0002882675122515,4.033090410713486e-12,-0.001618,34.779549592070666,0.1040510161948892,177972.0,6173848.68,0.0050000000000025,34.7,34.69,4,15,3,0,0,2013,11,-0.0058040276900717365,-0.004367289334019818,-1.225905609599962,2.550208837950314,2.3025850929940455,49.9332375559875,1.7747426623522826,0.0,0.001067,0.001103,0.007673,0.004766571428571374,0.008976118702000538,-0.008236000000000002,0.04494964459344378,0.0011332000000000017,0.01391611424758092
